区分,薬価基準収載医薬品コード,成分名,規格,Unnamed: 4,Unnamed: 5,Unnamed: 6,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
外用薬,1315704Q1131,フルオロメトロン,０．０２％１ｍＬ,,,,フルオロメトロン点眼液０．０２％「わかもと」,わかもと製薬,★,,,26.9,,
外用薬,1315704Q2014,フルオロメトロン,０．０５％１ｍＬ,,,,フルオロメトロン０．０５％１ｍＬ点眼液,,後発品,,,18.5,,
外用薬,1315704Q3010,フルオロメトロン,０．１％１ｍＬ,,,,フルオロメトロン０．１％１ｍＬ点眼液,,後発品,,,18.5,,
外用薬,1315704Q3126,フルオロメトロン,０．１％１ｍＬ,,,,フルメトロン点眼液０．１％,参天製薬,,先発品,○,28.0,,
外用薬,1315705M1037,プレドニゾロン酢酸エステル,０．２５％１ｇ,,,,プレドニン眼軟膏,シオノギファーマ,,,,83.9,,
外用薬,1315706Q1025,ベタメタゾンリン酸エステルナトリウム,０．０１％１ｍＬ,,,,リンデロン点眼液０．０１％,シオノギファーマ,,,,30.9,,
外用薬,1315706Q2013,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,ベタメタゾンリン酸エステルナトリウム０．１％点眼点耳点鼻液,,後発品,,,13.0,,
外用薬,1315706Q2080,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,リノロサール眼科耳鼻科用液０．１％,わかもと製薬,後発品,,,32.2,,
外用薬,1315706Q2102,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,リンデロン点眼・点耳・点鼻液０．１％,シオノギファーマ,,準先発品,○,49.1,,
外用薬,1315706Q2129,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,ベタメタゾンリン酸エステルＮａ・ＰＦ眼耳鼻科用液０．１％「日点」,ロートニッテン,後発品,,,32.2,,
外用薬,1316700Q1050,ナファゾリン硝酸塩,０．０５％１ｍＬ,,,,プリビナ点眼液０．５ｍｇ／ｍＬ,日新製薬（山形）,,,,10.6,,
外用薬,1317702Q1064,クロラムフェニコール,５ｍｇ１ｍＬ,,,,クロラムフェニコール点眼液０．５％「ニットー」,日東メディック,,,,18.5,,
外用薬,1317706Q1011,ゲンタマイシン硫酸塩,３ｍｇ１ｍＬ,,,,ゲンタマイシン硫酸塩３ｍｇ１ｍＬ点眼液,,後発品,,,18.5,,
外用薬,1317708Q1037,トブラマイシン,３ｍｇ１ｍＬ,,,,トブラシン点眼液０．３％,日東メディック,,先発品,,36.4,,
外用薬,1317710Q1034,ジベカシン硫酸塩,３ｍｇ１ｍＬ,局,,,パニマイシン点眼液０．３％,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,,先発品,,31.5,,
外用薬,1317712M1031,ピマリシン,１０ｍｇ１ｇ,,,,ピマリシン眼軟膏１％「センジュ」,千寿製薬,,先発品,,604.8,,
外用薬,1317712Q1033,ピマリシン,５０ｍｇ１ｍＬ,,,,ピマリシン点眼液５％「センジュ」,千寿製薬,,先発品,,628.3,,
外用薬,1317713Q1038,セフメノキシム塩酸塩,５ｍｇ１ｍＬ（溶解後の液として）,,,,ベストロン点眼用０．５％,千寿製薬,,先発品,,54.8,,
外用薬,1317714Q1024,アジスロマイシン水和物,１％１ｍＬ,,,,アジマイシン点眼液１％,千寿製薬,,先発品,,289.2,,
外用薬,1317715W1028,マイトマイシンＣ,２ｍｇ１瓶,,,,マイトマイシン眼科外用液用２ｍｇ,協和キリン,,先発品,,2345.9,,
外用薬,1319701Q1013,カルテオロール塩酸塩,１％１ｍＬ,,,,カルテオロール塩酸塩１％１ｍＬ点眼液,,後発品,,,64.7,,
外用薬,1319701Q1021,カルテオロール塩酸塩,１％１ｍＬ,,,,ミケラン点眼液１％,大塚製薬,,先発品,○,117.0,,
外用薬,1319701Q2010,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩２％１ｍＬ点眼液,,後発品,,,71.9,,
外用薬,1319701Q2028,カルテオロール塩酸塩,２％１ｍＬ,,,,ミケラン点眼液２％,大塚製薬,,先発品,○,147.5,,
外用薬,1319701Q2095,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩点眼液２％「わかもと」,わかもと製薬,後発品,,,95.3,,
外用薬,1319701Q2109,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩ＰＦ点眼液２％「日点」,ロートニッテン,後発品,,,95.3,,
外用薬,1319701Q2117,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩点眼液２％「ニッテン」,ロートニッテンファーマ,後発品,,,95.3,,
外用薬,1319701Q3024,カルテオロール塩酸塩,１％１ｍＬ,,,,ミケランＬＡ点眼液１％,大塚製薬,,先発品,○,223.1,,
外用薬,1319701Q3032,カルテオロール塩酸塩,１％１ｍＬ,,,,カルテオロール塩酸塩ＬＡ点眼液１％「わかもと」,わかもと製薬,後発品,,,120.2,,
外用薬,1319701Q4020,カルテオロール塩酸塩,２％１ｍＬ,,,,ミケランＬＡ点眼液２％,大塚製薬,,先発品,○,277.8,,
外用薬,1319701Q4039,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩ＬＡ点眼液２％「わかもと」,わかもと製薬,後発品,,,148.6,,
外用薬,1319702Q1018,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールマレイン酸塩０．２５％１ｍＬ点眼液,,後発品,,,43.6,,
外用薬,1319702Q1107,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモプトール点眼液０．２５％,参天製薬,,先発品,○,81.3,,
外用薬,1319702Q1174,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールＰＦ点眼液０．２５％「日点」,ロートニッテン,後発品,,,73.5,,
外用薬,1319702Q2014,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールマレイン酸塩０．５％１ｍＬ点眼液,,後発品,,,52.3,,
外用薬,1319702Q2111,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモプトール点眼液０．５％,参天製薬,,先発品,○,96.9,,
外用薬,1319702Q3010,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールマレイン酸塩０．２５％１ｍＬＸＥ点眼液,,後発品,,,18.5,,
外用薬,1319702Q3037,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモプトールＸＥ点眼液０．２５％,参天製薬,,先発品,○,260.9,,
外用薬,1319702Q3045,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールＸＥ点眼液０．２５％「ＴＳ」,テイカ製薬,後発品,,,184.1,,
外用薬,1319702Q3061,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールＸＥ点眼液０．２５％「ニットー」,東亜薬品,後発品,,,184.1,,
外用薬,1319702Q3088,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールＸＥ点眼液０．２５％「センジュ」,千寿製薬,後発品,,,100.0,R8.3.31まで,
外用薬,1319702Q4033,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモプトールＸＥ点眼液０．５％,参天製薬,,先発品,○,369.0,,
外用薬,1319702Q4041,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールＸＥ点眼液０．５％「ＴＳ」,テイカ製薬,後発品,,,145.6,,
外用薬,1319702Q4050,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールＸＥ点眼液０．５％「杏林」,キョーリンリメディオ,後発品,,,226.0,,
外用薬,1319702Q4068,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールＸＥ点眼液０．５％「ニットー」,東亜薬品,後発品,,,226.0,,
外用薬,1319702Q4084,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールＸＥ点眼液０．５％「センジュ」,千寿製薬,後発品,,,226.0,R8.3.31まで,
外用薬,1319702Q5021,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,リズモンＴＧ点眼液０．２５％,わかもと製薬,,先発品,○,267.0,,
外用薬,1319702Q6028,チモロールマレイン酸塩,０．５％１ｍＬ,,,,リズモンＴＧ点眼液０．５％,わかもと製薬,,先発品,○,324.0,,
外用薬,1319703Q2019,アズレンスルホン酸ナトリウム水和物,０．０２％５ｍＬ１瓶,,,,アズレンスルホン酸ナトリウム０．０２％５ｍＬ点眼液,,後発品,,,91.6,,
外用薬,1319706Q1075,ピレノキシン,０．００５％１ｍＬ（溶解後の液として）,,,,カタリンＫ点眼用０．００５％,千寿製薬,,,,13.4,,
外用薬,1319706Q2039,ピレノキシン,０．００５％１ｍＬ（溶解後の液として）,,,,カタリン点眼用０．００５％,千寿製薬,,,,13.4,,
外用薬,1319706Q3043,ピレノキシン,０．００５％５ｍＬ１瓶,,,,ピレノキシン懸濁性点眼液０．００５％「参天」,参天製薬,後発品,,,67.0,,
外用薬,1319709Q3012,コンドロイチン硫酸エステルナトリウム,１％５ｍＬ１瓶,,,,コンドロイチン硫酸エステルナトリウム１％５ｍＬ点眼液,,後発品,,,89.2,,
外用薬,1319709Q4019,コンドロイチン硫酸エステルナトリウム,３％５ｍＬ１瓶,,,,コンドロイチン硫酸エステルナトリウム３％５ｍＬ点眼液,,後発品,,,91.6,,
外用薬,1319710Q2019,シアノコバラミン,０．０２％５ｍＬ１瓶,,,,シアノコバラミン０．０２％５ｍＬ点眼液,,後発品,,,89.2,,
外用薬,1319710Q2078,シアノコバラミン,０．０２％５ｍＬ１瓶,,,,サンコバ点眼液０．０２％,参天製薬,,準先発品,○,91.6,,
外用薬,1319715Q1031,ポリビニルアルコールヨウ素,０．２％１ｍＬ,,,,ＰＡ・ヨード点眼・洗眼液,ロートニッテン,,,,22.5,,
外用薬,1319717Q1316,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「日新」,日新製薬（山形）,後発品,,,201.7,,
外用薬,1319717Q1332,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「わかもと」,わかもと製薬,後発品,,,187.8,,
外用薬,1319717Q1340,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「トーワ」,東和薬品,後発品,,,201.7,R8.3.31まで,
外用薬,1319717Q1359,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ・ＰＦ点眼液２％「日点」,ロートニッテン,後発品,,,187.8,,
外用薬,1319717Q1367,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「杏林」,キョーリンリメディオ,後発品,,,187.8,,
外用薬,1319717Q1375,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「科研」,科研製薬,後発品,,,187.8,,
外用薬,1319717Q1383,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「タカタ」,高田製薬,後発品,,,201.7,,
外用薬,1319717Q1391,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「ニッテン」,ロートニッテンファーマ,後発品,,,187.8,,
外用薬,1319717Q1405,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「ニットー」,東亜薬品,後発品,,,187.8,,
外用薬,1319717Q1413,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「ＴＳ」,テイカ製薬,後発品,,,187.8,,
外用薬,1319717Q1421,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「センジュ」,千寿製薬,後発品,,,187.8,,
外用薬,1319717Q1430,クロモグリク酸ナトリウム,１００ｍｇ５ｍＬ１瓶,,,,クロモグリク酸Ｎａ点眼液２％「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,後発品,,,187.8,,
外用薬,1319719M1011,アシクロビル,３％１ｇ,,,,アシクロビル３％眼軟膏,,,,,262.3,,
外用薬,1319719M1046,アシクロビル,３％１ｇ,局,,,ゾビラックス眼軟膏３％,日東メディック,,先発品,,551.5,,
外用薬,1319720Q1164,精製ヒアルロン酸ナトリウム,１％０．４ｍＬ１筒,,,,ヒーロン眼粘弾剤１％シリンジ０．４ｍＬ,エイエムオー・ジャパン,,先発品,,2369.5,,
外用薬,1319720Q1172,精製ヒアルロン酸ナトリウム,１％０．４ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．４眼粘弾剤１％ＨＶ「センジュ」,わかもと製薬,★,,,2617.1,,
外用薬,1319720Q1180,精製ヒアルロン酸ナトリウム,１％０．４ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．４眼粘弾剤１％「アルコン」,日本アルコン,★,,,2617.1,,
外用薬,1319720Q1202,精製ヒアルロン酸ナトリウム,１％０．４ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．４眼粘弾剤１％「生化学」,生化学工業,★,,,2617.1,,
外用薬,1319720Q1210,精製ヒアルロン酸ナトリウム,１％０．４ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．４眼粘弾剤１％「ＮＩＧ」,日医工岐阜工場,★,,,2617.1,,
外用薬,1319720Q1229,精製ヒアルロン酸ナトリウム,１％０．４ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．４眼粘弾剤１％ＨＶ「わかもと」,わかもと製薬,★,,,2617.1,,R7.11.12収載
外用薬,1319720Q2071,精製ヒアルロン酸ナトリウム,１％０．５ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．５眼粘弾剤１％ＭＶ「センジュ」,わかもと製薬,後発品,,,3225.3,,
外用薬,1319720Q2080,精製ヒアルロン酸ナトリウム,１％０．５ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．５眼粘弾剤１％ＭＶ「わかもと」,わかもと製薬,後発品,,,3225.3,,R7.11.12収載
外用薬,1319720Q3019,精製ヒアルロン酸ナトリウム,０．１％５ｍＬ１瓶,,,,精製ヒアルロン酸ナトリウム０．１％５ｍＬ点眼液,,後発品,,,92.5,,
外用薬,1319720Q3078,精製ヒアルロン酸ナトリウム,０．１％５ｍＬ１瓶,局,,,ヒアレイン点眼液０．１％,参天製薬,,先発品,○,223.6,,
外用薬,1319720Q3132,精製ヒアルロン酸ナトリウム,０．１％５ｍＬ１瓶,局,,,ヒアルロン酸ナトリウムＰＦ点眼液０．１％「日点」,ロートニッテン,後発品,,,176.6,,
外用薬,1319720Q3175,精製ヒアルロン酸ナトリウム,０．１％５ｍＬ１瓶,局,,,ヒアルロン酸Ｎａ点眼液０．１％「わかもと」,わかもと製薬,後発品,,,188.8,,
外用薬,1319720Q3213,精製ヒアルロン酸ナトリウム,０．１％５ｍＬ１瓶,局,,,ヒアルロン酸Ｎａ点眼液０．１％「ニットー」,東亜薬品,後発品,,,144.1,,
外用薬,1319720Q3221,精製ヒアルロン酸ナトリウム,０．１％５ｍＬ１瓶,局,,,ヒアルロン酸Ｎａ点眼液０．１％「科研」,科研製薬,後発品,,,176.6,,
外用薬,1319720Q3230,精製ヒアルロン酸ナトリウム,０．１％５ｍＬ１瓶,局,,,ヒアルロン酸Ｎａ点眼液０．１％「センジュ」,千寿製薬,後発品,,,144.1,,
外用薬,1319720Q4031,精製ヒアルロン酸ナトリウム,０．１％０．４ｍＬ１個,局,,,ヒアレインミニ点眼液０．１％,参天製薬,,先発品,,25.2,,
外用薬,1319720Q5038,精製ヒアルロン酸ナトリウム,０．３％０．４ｍＬ１個,局,,,ヒアレインミニ点眼液０．３％,参天製薬,,先発品,,27.2,,
外用薬,1319720Q6093,精製ヒアルロン酸ナトリウム,１％０．７ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．７眼粘弾剤１％「アルコン」,日本アルコン,後発品,,,3581.4,,
外用薬,1319720Q6107,精製ヒアルロン酸ナトリウム,１％０．７ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．７眼粘弾剤１％「生化学」,生化学工業,後発品,,,3581.4,,
外用薬,1319720Q7111,精製ヒアルロン酸ナトリウム,１％０．６ｍＬ１筒,,,,オペガン０．６眼粘弾剤１％,生化学工業,,先発品,○,4241.9,,
外用薬,1319720Q7227,精製ヒアルロン酸ナトリウム,１％０．６ｍＬ１筒,,,,ヒーロン眼粘弾剤１％シリンジ０．６ｍＬ,エイエムオー・ジャパン,,先発品,,2691.4,,
外用薬,1319720Q7235,精製ヒアルロン酸ナトリウム,１％０．６ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．６眼粘弾剤１％ＨＶ「センジュ」,わかもと製薬,後発品,,,3166.6,,
外用薬,1319720Q7243,精製ヒアルロン酸ナトリウム,１％０．６ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．６眼粘弾剤１％ＭＶ「センジュ」,わかもと製薬,★,,,4444.9,,
外用薬,1319720Q7251,精製ヒアルロン酸ナトリウム,１％０．６ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．６眼粘弾剤１％「アルコン」,日本アルコン,後発品,,,3166.6,,
外用薬,1319720Q7278,精製ヒアルロン酸ナトリウム,１％０．６ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．６眼粘弾剤１％「生化学」,生化学工業,後発品,,,3166.6,,
外用薬,1319720Q7286,精製ヒアルロン酸ナトリウム,１％０．６ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．６眼粘弾剤１％「ＮＩＧ」,日医工岐阜工場,後発品,,,3166.6,,
外用薬,1319720Q7294,精製ヒアルロン酸ナトリウム,１％０．６ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．６眼粘弾剤１％ＨＶ「わかもと」,わかもと製薬,後発品,,,3166.6,,R7.11.12収載
外用薬,1319720Q7308,精製ヒアルロン酸ナトリウム,１％０．６ｍＬ１筒,,,,ヒアルロン酸Ｎａ０．６眼粘弾剤１％ＭＶ「わかもと」,わかもと製薬,★,,,4444.9,,R7.11.12収載
